"";"unacceptable_antigens";"vpra";"count";"frequency"
"3580";"A26 A32 B48 Cw8 DR1 DR2 DR3 DR4 DR5 DR6 DR8 DR9 DR10 DQ7";99,38;1;0,000145011600928074
"3581";"A26 A33 B5 B7 B8 B45 B13 B14 B15 B70 B16 B17 B18 B21 B22 B35 B40 B41 B42 B46 B48 B53 B59 B67 B73 B78 B81 B82 Cw3 Cw8 Cw12 Cw14 Cw15 Cw17 DR2";97,82;1;0,000145011600928074
"3582";"A26 A34 A66";7,54;1;0,000145011600928074
"3583";"A26 A34 A66";7,74;1;0,000145011600928074
"3584";"A26 A34 A66 A29 A30 A31 A33 A74 A43 B7 B8 B45 B14 B62 B75 B76 B70 B39 B18 B50 B22 B27 B35 B40 B41 B42 B46 B48 B67 B73 B78 B81 B82 Cw1 Cw3 Cw7 Cw8 Cw12 Cw14 Cw15 Cw16 Cw18 DR2 DR3 DR4 DR5 DR6 DR8 DR52 DQ6 DQ3 DQ4";99,63;1;0,000145011600928074
"3585";"A26 A34 A66 A43";7,74;2;0,000290023201856148
"3586";"A26 A34 A66 A43";7,81;1;0,000145011600928074
"3587";"A26 A34 A66 A43 B5 B8 B12 B13 B62 B63 B75 B76 B77 B70 B39 B18 B21 B22 B35 B40 B41 B46 B47 B48 B53 B59 B78 B82";93,12;1;0,000145011600928074
"3588";"A26 A34 A66 A43 B7 B8 B45 B14 B62 B75 B76 B70 B50 B22 B27 B35 B40 B41 B42 B67 B78 B81 B82 DR17 DR5 DR6 DR8 DQ4";94,88;1;0,000145011600928074
"3589";"A26 A34 A66 A69";7,92;1;0,000145011600928074
"3590";"A26 A34 A66 B51";20,33;1;0,000145011600928074
"3591";"A26 A34 A66 B75 B46 Cw17";8,89;1;0,000145011600928074
"3592";"A26 A34 A68 B14 B39 B57 Cw6 DR1 DR2 DR4 DQ5 DQ8";92,85;1;0,000145011600928074
"3593";"A26 A43";6,78;1;0,000145011600928074
"3594";"A26 A66";7,43;1;0,000145011600928074
"3595";"A26 A66";7,57;1;0,000145011600928074
"3596";"A26 A66";7,63;1;0,000145011600928074
"3597";"A26 A66 A28 B13";21,66;1;0,000145011600928074
"3598";"A26 A66 A31";12,9;1;0,000145011600928074
"3599";"A26 A66 A31 B13 B72 Cw17 DQ5";48,85;1;0,000145011600928074
"3600";"A26 A66 A43";7,57;1;0,000145011600928074
"3601";"A26 A66 A43 B12 B76 B82";30,49;1;0,000145011600928074
"3602";"A26 A66 A43 B60";19,26;1;0,000145011600928074
"3603";"A26 A66 A69";7,77;1;0,000145011600928074
"3604";"A26 A66 B12";29,31;1;0,000145011600928074
"3605";"A26 A66 B5 B7 B13 B62 B16 B22 B27 B40 B41 B42 B47 B48 B59 B67 B73 B81 B82 Cw2 Cw3 Cw7 DR17 DQ5 DQ2 DQ3 DQ4";99,76;1;0,000145011600928074
"3606";"A26 A68 A69 B64 B65 B57";25,2;1;0,000145011600928074
"3607";"A26 A68 B51 B45 Cw6 Cw15 DR13 DR7 DQ2";73,83;1;0,000145011600928074
"3608";"A26 B12 B49";30,72;1;0,000145011600928074
"3609";"A26 B38 B18 B37 DR15 DR10";41,44;1;0,000145011600928074
"3610";"A26 B38 B47 Cw6 DR13 DR7 DQ6 DQ2";79,99;1;0,000145011600928074
"3611";"A26 B38 B56 DR12 DR8 DQ3";63,98;1;0,000145011600928074
"3612";"A26 B38 DR1 DQ5";39,27;1;0,000145011600928074
"3613";"A26 B38 DR13";30,36;1;0,000145011600928074
"3614";"A26 B44 B45 B13 B62 B49 B50";48,26;1;0,000145011600928074
"3615";"A26 B44 B45 B13 B62 B63 B76 B49 B50 B60 B61 B41 B47 B82";59,39;1;0,000145011600928074
"3616";"A26 B44 B49 DR15";48,6;1;0,000145011600928074
"3617";"A26 B44 DR1";44,06;1;0,000145011600928074
"3618";"A26 B44 DR16";31,92;1;0,000145011600928074
"3619";"A26 B45 B38";10,2;1;0,000145011600928074
"3620";"A26 B49 DR3 DR4 DR52 DQ2 DQ3";91,08;1;0,000145011600928074
"3621";"A26 B51 Cw1 DR4 DR12 DR14 DR9 DR10";51,44;1;0,000145011600928074
"3622";"A26 B56";8,03;1;0,000145011600928074
"3623";"A26 B56 DR1 DR15 DR16 DR4 DR14 DR7 DR9 DR10 DR51 DR53 DQ2 DQ7 DQ8 DQ9 DQ4";98,89;1;0,000145011600928074
"3624";"A26 B58 DR15 DR11 DQ6 DQ7";72,67;1;0,000145011600928074
"3625";"A26 B62 B38";22,25;2;0,000290023201856148
"3626";"A26 B62 B38 B27 Cw2 DR1 DR11 DR13 DR7 DR9 DQ6 DQ2 DQ7 DQ8 DQ9";99,15;1;0,000145011600928074
"3627";"A26 B62 B38 DR13";38,98;1;0,000145011600928074
"3628";"A26 B62 DR14 DQ5";46,55;1;0,000145011600928074
"3629";"A26 B7 B14 DR2 DQ6";60,6;1;0,000145011600928074
"3630";"A26 B7 B27 B60 B61 DR1";56,84;1;0,000145011600928074
"3631";"A26 B7 B38 DR2";44,91;1;0,000145011600928074
"3632";"A26 B7 B41 Cw17 DR15 DR13 DQ6 DQ3";86,27;1;0,000145011600928074
"3633";"A26 B7 B57 B58 B27";42,93;1;0,000145011600928074
"3634";"A26 B7 DR15 DQ1 DQ8 DQ9 DQ4";96,31;1;0,000145011600928074
"3635";"A26 B7 DR15 DQ6";54,51;1;0,000145011600928074
"3636";"A26 B7 DR9";30,58;1;0,000145011600928074
"3637";"A26 B8";26,1;1;0,000145011600928074
"3638";"A26 B8 B39 B42 Cw1 DR8 DR53";67,36;1;0,000145011600928074
"3639";"A26 Cw1 DR1 DR15 DR14 DR9 DR10";57,44;1;0,000145011600928074
"3640";"A26 DR1 DR10 DR51 DR53 DQ5";80,39;1;0,000145011600928074
"3641";"A26 DR11";28;1;0,000145011600928074
"3642";"A26 DR13 DQ6 DQ7";84,83;1;0,000145011600928074
"3643";"A26 DR13 DQ6 DQ8 DQ9";64,51;1;0,000145011600928074
"3644";"A26 DR3 DR12 DQ2";44,54;1;0,000145011600928074
"3645";"A28";8,86;1;0,000145011600928074
"3646";"A28";9,26;1;0,000145011600928074
"3647";"A28 A80 B7 B8 B62 B63 B75 B76 B77 B54 B55 B56 B27 B60 B61 B42 B48 B67 B73 B81 B82 DR1 DR15 DR16 DR4 DR11 DR12 DR13 DR14 DR7 DR8 DR9 DR10 DR51 DR53 DQ7 DQ8 DQ9 DQ4";99,88;1;0,000145011600928074
"3648";"A28 B12 B18 B40 DR10";48,17;1;0,000145011600928074
"3649";"A28 B12 B21";34,11;1;0,000145011600928074
"3650";"A28 B12 B39 DR4 DR11 DQ7 DQ8 DQ9";70,13;1;0,000145011600928074
"3651";"A28 B12 B63 B76 DQ5 DQ6 DQ4";84,16;1;0,000145011600928074
"3652";"A28 B12 Cw5";31,79;1;0,000145011600928074
"3653";"A28 B12 DQ4";35,26;1;0,000145011600928074
"3654";"A28 B14 DR7 DQ7";69,96;1;0,000145011600928074
"3655";"A28 B15";22,83;1;0,000145011600928074
"3656";"A28 B15 DQ5";47,73;1;0,000145011600928074
"3657";"A28 B17 DR7";33,03;1;0,000145011600928074
"3658";"A28 B22 DR15 DR11 DR6 DQ6";70,47;1;0,000145011600928074
"3659";"A28 B44 B14 Cw5 Cw6 DR3 DR5 DR6";83,31;1;0,000145011600928074
"3660";"A28 B44 B45 B13 B76 B82 Cw5 DR11 DR52 DQ2 DQ7 DQ8 DQ9 DQ4";93,65;1;0,000145011600928074
"3661";"A28 B45 B27 B35 DR3 DR5 DR6 DR8 DQ7 DQ4";90,74;1;0,000145011600928074
"3662";"A28 B5";22,3;2;0,000290023201856148
"3663";"A28 B5 B18 B35 B53 DR1 DR10";54,2;1;0,000145011600928074
"3664";"A28 B5 B27 B35 B53 DR10 DQ1";79,95;1;0,000145011600928074
"3665";"A28 B5 B8 B12 B13 B14 B15 B70 B16 B17 B18 B21 B56 B35 B37 B40 B41 B46 B47 B48 B53 B59 B78";96,3;1;0,000145011600928074
"3666";"A28 B53 DR6 DQ1";71,94;1;0,000145011600928074
"3667";"A28 B58 DR3";30,69;1;0,000145011600928074
"3668";"A28 B60";17,05;1;0,000145011600928074
"3669";"A28 B62 B75 B76 B70 B40 Bw6 Cw3 Cw5 DR1 DR13 DQ6";95,62;1;0,000145011600928074
"3670";"A28 B63 B67";10,02;1;0,000145011600928074
"3671";"A28 B7 B13 B27 B40 B47 B48 B73 B81 Cw1 Cw17";57,23;1;0,000145011600928074
"3672";"A28 B7 B13 B27 B40 B47 B48 B81 DR16 DR5 DR8 DQ5 DQ6 DQ7 DQ8 DQ9 DQ4";97,25;1;0,000145011600928074
"3673";"A28 B7 B15 B40 DR4 DR53 DQ5 DQ6 DQ8 DQ9";95,79;1;0,000145011600928074
"3674";"A28 B7 B8 B45 B14 B62 B75 B76 B70 B39 B18 B50 B22 B35 B40 B41 B42 B48 B67 B81 DR15 DR51 DQ5 DQ6";94,55;1;0,000145011600928074
"3675";"A28 B8 B12 B76 B82";56,46;1;0,000145011600928074
"3676";"A28 B8 B60 B61 Cw7 DR17 DQ2";75,02;1;0,000145011600928074
"3677";"A28 DR1 DR15 DR9 DQ1 DQ8 DQ9 DQ4";96,2;1;0,000145011600928074
"3678";"A28 DR12";13,11;1;0,000145011600928074
"3679";"A28 DR15 DR16 DQ5 DQ6";70,1;1;0,000145011600928074
"3680";"A28 DR8 DQ4";15,59;1;0,000145011600928074
"3681";"A29";4,78;1;0,000145011600928074
"3682";"A29";5,21;11;0,00159512761020882
"3683";"A29";5,34;6;0,000870069605568445
"3684";"A29 A30 A31 A32 A33";23,21;1;0,000145011600928074
"3685";"A29 A30 A31 A32 A33 A68 A69 B35 DR4";57,7;1;0,000145011600928074
"3686";"A29 A30 A31 A32 A33 A74";22,09;1;0,000145011600928074
"3687";"A29 A30 A31 A32 A33 A74 A68 A69 B44 B45 B49 B54 B55 B56 Cw5 DR15 DR16";66,99;1;0,000145011600928074
"3688";"A29 A30 A31 A32 A33 A74 A68 A69 B8 B53 DR8 DQ5 DQ2 DQ7 DQ8 DQ9 DQ4";95,08;1;0,000145011600928074
"3689";"A29 A30 A31 A32 A33 A74 A68 B71 B72 B27 B61";39,32;1;0,000145011600928074
"3690";"A29 A30 A31 A32 A33 A74 B13 Cw5 Cw7 Cw8";75,8;1;0,000145011600928074
"3691";"A29 A30 A31 A32 A33 A74 B18 DR12";32,88;1;0,000145011600928074
"3692";"A29 A30 A31 A32 A33 A74 B27 DR7";44,45;1;0,000145011600928074
"3693";"A29 A30 A31 A32 A33 A74 B44 B45 B60 B61 DR15 DR16 DR13 DR14 DQ5 DQ6";85,47;1;0,000145011600928074
"3694";"A29 A30 A31 A32 A33 A74 B44 B45 DR7";50,36;1;0,000145011600928074
"3695";"A29 A30 A31 A32 A33 A74 B57 B58 Cw3 Cw6 DQ3";78,56;1;0,000145011600928074
"3696";"A29 A30 A31 A32 A33 A74 B64 B65 B62 B63 B75 B76 B77 B38 B39 DR13 DR14 DR7";68,33;1;0,000145011600928074
"3697";"A29 A30 A31 A32 A33 A74 B7 B42 Cw17 DR15 DR16 DR8 DR51";58,6;1;0,000145011600928074
"3698";"A29 A30 A31 A32 A33 A74 DQ2 DQ3 DQ4";84,29;1;0,000145011600928074
"3699";"A29 A30 A31 A32 A33 B18 B27 DR17 DR18 DR11 DR12 DR13 DR14";79,3;1;0,000145011600928074
"3700";"A29 A30 A31 A32 A33 B51 B52 B44 B45 DR17 DR18 DR7 DQ2";70,91;1;0,000145011600928074
"3701";"A29 A30 A31 A32 A33 B60 DR14";34,78;1;0,000145011600928074
"3702";"A29 A30 A31 A32 A33 DR13 DQ6 DQ2 DQ7 DQ8 DQ9";96,33;1;0,000145011600928074
"3703";"A29 A30 A31 A32 A68 A69 B57 B58 B60 B61 DR11 DR12 DR8";60,48;1;0,000145011600928074
"3704";"A29 A30 A31 A32 A74 B7 B60 B61 Cw3 DR11 DR12 DR10 DQ7";84,07;1;0,000145011600928074
"3705";"A29 A30 A31 B7 B44 B22 B27 DR1 DR15 DR4 DR52 DQ1 DQ3";99,56;1;0,000145011600928074
"3706";"A29 A30 B18 DR13 DR7 DQ5 DQ6";84,98;1;0,000145011600928074
"3707";"A29 A30 B8 B22 Cw7 DR1 DR2 DR3 DR4 DR5 DR6 DR8 DR9 DR10 DQ1 DQ3 DQ4";99,59;1;0,000145011600928074
"3708";"A29 A31 A32 A33 A74 B57 B58 B27 Cw2 Cw6 DR1 DR3 DR14 DQ5 DQ6 DQ2";92,62;1;0,000145011600928074
"3709";"A29 A33 A68 A69 B64 B65 DR4";38,89;1;0,000145011600928074
"3710";"A29 A33 B13 B64";15,39;1;0,000145011600928074
"3711";"A29 A33 B38 B58 Cw10 Cw6 DR13";47,24;1;0,000145011600928074
"3712";"A29 A33 B44 DR7 DQ2";56,74;1;0,000145011600928074
"3713";"A29 A43";5,21;1;0,000145011600928074
"3714";"A29 A43 B14 DR1 DR15 DR16 DR9 DR10 DR51";54,57;1;0,000145011600928074
"3715";"A29 A43 B35 B53 B67 DR1 DR4 DQ7 DQ8 DQ9 DQ4";77,03;1;0,000145011600928074
"3716";"A29 A43 B37";7,79;1;0,000145011600928074
"3717";"A29 A43 B5 B63 B75 B77 B71 B18 B21 B35 B53 B78";58,91;1;0,000145011600928074
"3718";"A29 A43 B7 B21 B54 B55 B81 DR3 DR5 DR6 DR8 DR52 DQ3";93,74;1;0,000145011600928074
"3719";"A29 A43 DQ8";12,26;1;0,000145011600928074
"3720";"A29 A68";13,91;1;0,000145011600928074
"3721";"A29 A68 B67 DR1 DR16 DR4 DQ7";61,32;1;0,000145011600928074
"3722";"A29 A68 B7 B8 B12 B64 B54 B55 B27 B42 B67 DR3 DR6";83,96;1;0,000145011600928074
"3723";"A29 A80 B8 B12 B76 B37";44,41;1;0,000145011600928074
"3724";"A29 B12 B76 B82 DR7 DR9 DR10 DQ1 DQ3 DQ4";99;1;0,000145011600928074
"3725";"A29 B13 B49";13,87;1;0,000145011600928074
"3726";"A29 B17 DR8 DQ4";19,53;1;0,000145011600928074
"3727";"A29 B35";23,15;1;0,000145011600928074
"3728";"A29 B44 B45";24,93;1;0,000145011600928074
"3729";"A29 B44 B45 B13";30,8;1;0,000145011600928074
"3730";"A29 B44 B45 B13 B49 B50 B60 B61";44,74;1;0,000145011600928074
"3731";"A29 B44 B45 DR15 DR16 DR51";48,47;1;0,000145011600928074
"3732";"A29 B44 DR4 DR7 DR9 DQ2 DQ3";82,94;1;0,000145011600928074
"3733";"A29 B5 B44 B17 Bw4 DR5 DR13";79,43;1;0,000145011600928074
"3734";"A29 B51 B52 B35 B53 B78";36,42;1;0,000145011600928074
"3735";"A29 B51 B52 B62 B63 B75 B77 B71 B72 B18 B49 B50 B35 B53 B78 DR1 DR16 DR17 DR18 DR11 DR12 DR13 DR14 DR7 DR8 DR9 DR10 DQ5 DQ6 DQ2 DQ4";99,4;1;0,000145011600928074
"3736";"A29 B51 B52 B8 B45 B64 B65 B62 B75 B77 B71 B72 B18 B49 B50 B54 B56 B35 B37 B53 B78 B82";75,48;1;0,000145011600928074
"3737";"A29 B51 B75 B35 B53 B78 DQ2 DQ7 DQ8 DQ9 DQ4";90,2;1;0,000145011600928074
"3738";"A29 B55 DR14";13,89;1;0,000145011600928074
"3739";"A29 B56 B46 Cw1 Cw10 Cw5 Cw6 Cw8 Cw12 Cw14 Cw16 DR1 DR15 DR16 DR3 DR4 DR12 DR13 DR14 DR7 DR8 DR9 DR10 DQ5 DQ6 DQ2 DQ8 DQ9 DQ4";100;1;0,000145011600928074
"3740";"A29 B57 B58 B60 DR9 DQ9";24,9;1;0,000145011600928074
"3741";"A29 B57 Cw7 DR15";67,78;1;0,000145011600928074
"3742";"A29 B62";18,31;1;0,000145011600928074
"3743";"A29 B62 B35 DQ2";60,7;1;0,000145011600928074
"3744";"A29 B62 Cw3 DR13 DQ6";63,64;1;0,000145011600928074
"3745";"A29 B62 DR7 DQ2";52,82;1;0,000145011600928074
"3746";"A29 B7";28,14;1;0,000145011600928074
"3747";"A29 B7 B22 B27 B42 DR15 DR51";51,05;1;0,000145011600928074
"3748";"A29 B7 B27";35,94;1;0,000145011600928074
"3749";"A29 B7 B44";44,86;1;0,000145011600928074
"3750";"A29 B7 B44 DR15 DR13";66,89;1;0,000145011600928074
"3751";"A29 B7 B44 DR7";56,6;1;0,000145011600928074
"3752";"A29 B7 B8 B13 B55 B56 B27 B60 B61 B42 B47 B48 B59";66,06;1;0,000145011600928074
"3753";"A29 B7 B8 B13 B55 B56 B60 B42 B81 DR11 DQ5 DQ6 DQ8 DQ9 DQ4";99,27;1;0,000145011600928074
"3754";"A29 B7 B8 B45 B13 B64 B65 B62 B75 B76 B71 B72 B39 B18 B50 B54 B55 B56 B27 B35 B60 B61 B41 B42 B47 B48 B67 B73 B78 B81 B82 Cw1 Cw10 Cw9 Cw8 Cw12 Cw14 Cw16 DR1 DR15 DR16 DR3 DR4 DR11 DR13 DR14 DR9 DR10";99,8;1;0,000145011600928074
"3755";"A29 B72 Cw2 Cw5 Cw17";29,41;1;0,000145011600928074
"3756";"A29 B8 B16 B18 B21 B54 B55 B37 B41 B42 B59 B67 Cw2 Cw4 Cw5 Cw6 Cw15 Cw17 Cw18";85,97;1;0,000145011600928074
"3757";"A29 DQ1";70,11;1;0,000145011600928074
"3758";"A29 DQ6 DQ2 DQ7 DQ8 DQ9 DQ4";96,63;1;0,000145011600928074
"3759";"A29 DQ7";58,37;1;0,000145011600928074
"3760";"A29 DQ7 DQ8 DQ9 DQ4";62,38;1;0,000145011600928074
"3761";"A29 DR1 DR15 DR16 DR8";56,17;1;0,000145011600928074
"3762";"A29 DR1 DR2 DR3 DR4 DR5 DR13 DR14 DR8 DR9 DR10 DR51 DR52 DQ1 DQ3 DQ4";99,4;1;0,000145011600928074
"3763";"A29 DR1 DR7 DQ2";57,02;1;0,000145011600928074
"3764";"A29 DR3 DR52 DQ2";76,59;1;0,000145011600928074
"3765";"A29 DR7";24,92;1;0,000145011600928074
"3766";"A29 DR7 DQ2";43,61;1;0,000145011600928074
"3767";"A29 DR7 DR9";26,48;1;0,000145011600928074
"3768";"A29 DR9";6,9;1;0,000145011600928074
"3769";"A3";27,13;1;0,000145011600928074
"3770";"A3";28,12;22;0,00319025522041763
"3771";"A3";28,42;10;0,00145011600928074
"3772";"A3 A10 A11 A19 A28 A36 B7 B13 B22 B27 B40 B41 B42 B47 B48 B67 B73 B81 B82 Cw2 DR4 DR7 DR9 DR10 DR53 DQ3";95,06;1;0,000145011600928074
"3773";"A3 A10 A11 A19 A28 A43 A80 B7 B12 B13 B15 B70 B21 B22 B40 B42 B67 Cw3 DR4 DR11 DR13 DQ8";96,26;1;0,000145011600928074
"3774";"A3 A10 A11 A19 A28 A43 B17";71,82;1;0,000145011600928074
"3775";"A3 A10 A11 A19 A28 B14 B18 B27 B37 Cw1 Cw8 DR1 DR16 DR5 DR13 DR8 DR51 DQ6 DQ3";97,93;1;0,000145011600928074
"3776";"A3 A10 A11 A19 A28 B40 B41 DR4";79,09;1;0,000145011600928074
"3777";"A3 A10 A11 A19 A28 B7 B40 DQ1 DQ4";90,9;1;0,000145011600928074
"3778";"A3 A10 A11 A19 A28 B7 B55 B27 B42 DR1 DR16 DR4";86,3;1;0,000145011600928074
"3779";"A3 A10 A11 A19 B14 B18";67,46;1;0,000145011600928074
"3780";"A3 A10 A11 A19 B5 B15 B18 DR11 DQ2 DQ4";92,25;1;0,000145011600928074
"3781";"A3 A10 A11 A29 A30 A31 A32 A33 A74 A28 A43 B8 B12 B13 B64 B65 B62 B63 B75 B76 B77 B71 B72 B38 B39 B18 B50 B54 B35 B60 B61 B41 B46 B48 B59 B78 Cw5 DR1 DQ5";97,69;1;0,000145011600928074
"3782";"A3 A10 A11 A29 A30 A68 A69 A36 B7";67,84;1;0,000145011600928074
"3783";"A3 A10 A11 A32 B51 B52 B15 B17 B21 B35 B53 DR1 DR15 DR16 DR5 DR51 DQ6 DQ3";97,07;1;0,000145011600928074
"3784";"A3 A10 A11 A43 B7 B12 DR4 DR7";84,06;1;0,000145011600928074
"3785";"A3 A10 A11 B5 B7 B8 B12 B13 B15 B17 B27 B37 B47 Cw4 DR2 DR5 DR52 DQ7";99,57;1;0,000145011600928074
"3786";"A3 A10 A11 B5 B8 B18 B49 B35 B37 B53 B78";77,22;1;0,000145011600928074
"3787";"A3 A10 A19 A28 A36 A80 B5 B12 B13 B65 B15 B71 B72 B16 B17 B18 B21 B22 B35 B37 B42 B46 B47 B53 B59 B67 B78 Cw6 DR1 DR2 DR4 DR6 DR7 DR9 DR10 DR51 DR53 DQ5 DQ6";98,96;1;0,000145011600928074
"3788";"A3 A10 A19 A43 B7 B17 B22 B27 B42 B67 B73 B81 DR1 DR2 DR4 DR6 DR8 DR9 DR10 DR51 DQ1 DQ4";94,67;1;0,000145011600928074
"3789";"A3 A10 A19 B5 B37 DR2";73,54;1;0,000145011600928074
"3790";"A3 A10 A32 A33 B35 DR4 DQ3";80,2;1;0,000145011600928074
"3791";"A3 A10 A32 B14 B35 B40 DR2 DR8 DR51";74,32;1;0,000145011600928074
"3792";"A3 A10 A68 B12 B17 B37 DR1 DR4 DR5 DR14 DR7 DR9 DR10 DQ2 DQ3 DQ4";97,28;1;0,000145011600928074
"3793";"A3 A10 B14 B46 Cw1 Cw2 Cw3 Cw6 Cw14 DR9 DR10 DQ2";88,28;1;0,000145011600928074
"3794";"A3 A10 B21";42,3;1;0,000145011600928074
"3795";"A3 A10 B7 B62 B75 B76 B27 B46 B48 Cw2 Cw10 Cw6 Cw12 Cw15 Cw17 Cw18 DR17 DQ2";92,54;1;0,000145011600928074
"3796";"A3 A11";36,75;6;0,000870069605568445
"3797";"A3 A11";37,72;3;0,000435034802784223
"3798";"A3 A11 A19 A28 A36 B8 B14 B16 B17 B18 B54 B37 B41 B67 B82";83,16;1;0,000145011600928074
"3799";"A3 A11 A19 B12 B35 DR4 DR7 DR9 DR53";83,22;1;0,000145011600928074
"3800";"A3 A11 A29 A28 A36 B62 B22 DR16";60,86;1;0,000145011600928074
"3801";"A3 A11 A29 A31 A32 A33 A74 B62 B63 B57 B58";63,41;1;0,000145011600928074
"3802";"A3 A11 A29 B7 B45 B35 DR1 DR4 DR9";76,5;1;0,000145011600928074
"3803";"A3 A11 A29 B7 B8 B15 B18 B21 B40 DR53 DQ2";91,06;1;0,000145011600928074
"3804";"A3 A11 A30 A31 A32 A74 B35 B60 B46 B53 Cw1 Cw10 Cw9 Cw8 Cw12 Cw14";72,48;1;0,000145011600928074
"3805";"A3 A11 A30 A31 A32 A74 B5 B15 B18 B35 B53 B78";74,18;1;0,000145011600928074
"3806";"A3 A11 A30 A31 DR4 DR12 DR14 DR7 DR9 DR10 DR53 DQ2 DQ7 DQ8 DQ9 DQ4";92,76;1;0,000145011600928074
"3807";"A3 A11 A30 A33 B7 B41 B42 DR1 DR15 DR9 DR51";69,92;1;0,000145011600928074
"3808";"A3 A11 A30 B51 B13 B35 B60 Cw4 Cw6 DR17 DQ2";83,68;1;0,000145011600928074
"3809";"A3 A11 A30 B62 B37 Cw6 DR1 DR13";76,45;1;0,000145011600928074
"3810";"A3 A11 A31 B7 DR2 DR13";72,15;1;0,000145011600928074
"3811";"A3 A11 A32 A74 A80 B15 DQ6";71,15;1;0,000145011600928074
"3812";"A3 A11 A32 A74 A80 B7 B8 B44 B45 B13 B76 B27 B37 B60 B61 B41 B42 B47 B48 B73 B81 B82 Cw10 Cw9 Cw5 Cw15 DR3 DR11 DR12 DR7 DR9 DQ1 DQ2 DQ7";100;1;0,000145011600928074
"3813";"A3 A11 A32 A74 B7 B8 B54 B55 B56 B27 B42 B46 B67 B73 B81 B82 Cw1 Cw10 Cw9 Cw7 Cw8 Cw12 Cw14 Cw16 DR11 DR12 DR13 DR7 DQ7 DQ8 DQ9";99,51;1;0,000145011600928074
"3814";"A3 A11 A68 A69 B7 B44 B18 B55 DR17 DR18 DR11 DR12 DR13 DR9 DR52";92,88;1;0,000145011600928074
"3815";"A3 A11 B13 DR4";56,71;1;0,000145011600928074
"3816";"A3 A11 B35 B60";50,67;1;0,000145011600928074
"3817";"A3 A11 B35 Cw4 DR1 DQ5";63,56;1;0,000145011600928074
"3818";"A3 A11 B39 B18";47,46;1;0,000145011600928074
"3819";"A3 A11 B47 Cw10 Cw6";59,22;1;0,000145011600928074
"3820";"A3 A11 B49 DR5 DR52";80,92;1;0,000145011600928074
"3821";"A3 A11 B5 B62 B63 B75 B76 B77 B35";62,11;1;0,000145011600928074
"3822";"A3 A11 B50 B37 Cw2 Cw6 Cw15 Cw18 DR1 DR2 DR17 DR12 DR7 DR9 DQ1 DQ2 DQ7";99,16;1;0,000145011600928074
"3823";"A3 A11 B51 B52 B45 B62 B75 B72 B18 B49 B35 B53 DR2 DR6 DR9 DQ1 DQ8 DQ9 DQ4";97,59;1;0,000145011600928074
"3824";"A3 A11 B51 B52 B7 B38 B39 DR11 DR12 DR7";80,98;1;0,000145011600928074
"3825";"A3 A11 B51 B52 B8 DR4";71,4;1;0,000145011600928074
"3826";"A3 A11 B51 B62 DR12";56,3;1;0,000145011600928074
"3827";"A3 A11 B51 B7 B58 DR17 DR18 DR4 DR11 DR12 DR13 DR14 DR8 DR52";94,59;1;0,000145011600928074
"3828";"A3 A11 B57";41,48;1;0,000145011600928074
"3829";"A3 A11 B62";46,02;1;0,000145011600928074
"3830";"A3 A11 B62 DR15 DR16";60,8;1;0,000145011600928074
"3831";"A3 A11 B7";47,07;1;0,000145011600928074
"3832";"A3 A11 B7 B27 B60 B61 B41 B47 B81 Cw6";71,37;1;0,000145011600928074
"3833";"A3 A11 B7 B35 DR1 DR2 DR51";69;1;0,000145011600928074
"3834";"A3 A11 B7 B44 B55 DR1";69,57;1;0,000145011600928074
"3835";"A3 A11 B7 B62 B57 B58 Cw1 Cw7 DR17 DR4";87,56;1;0,000145011600928074
"3836";"A3 A11 B7 DR1 DR15 DR16 DR11 DR12 DR8 DR51 DQ5 DQ6 DQ4";89,43;1;0,000145011600928074
"3837";"A3 A11 B7 DR12";50,9;1;0,000145011600928074
"3838";"A3 A11 B7 DR15 DQ1";78,62;1;0,000145011600928074
"3839";"A3 A11 B7 DR15 DR16";57,09;1;0,000145011600928074
"3840";"A3 A11 B8 B62 DR14 DQ7";78,81;1;0,000145011600928074
"3841";"A3 A11 DR13";53,08;1;0,000145011600928074
"3842";"A3 A11 DR7";53,13;1;0,000145011600928074
"3843";"A3 A19";47,74;1;0,000145011600928074
"3844";"A3 A19 B44 B45";59,87;1;0,000145011600928074
"3845";"A3 A19 B7 B13 B27 B40 B48 B81";69,52;1;0,000145011600928074
"3846";"A3 A19 B7 B13 B27 B40 B48 DR1 DR16 DR11 DR14 DR7 DR9 DR10 DR51 DR53 DQ5 DQ2 DQ4";99,27;1;0,000145011600928074
"3847";"A3 A19 B7 B15 DR6";74,65;1;0,000145011600928074
"3848";"A3 A19 B7 B16";61,11;1;0,000145011600928074
"3849";"A3 A19 B7 B16 B40 DR12";68,02;1;0,000145011600928074
"3850";"A3 A19 B7 B8 B35 DR5";82,88;1;0,000145011600928074
"3851";"A3 A23 A24 A11 A29 A30 A31 A32 A33 A74 A36 B7 B63 B38 B57 B58 B27 B37 B60 B47 B53 B73 B81 Cw2 Cw4 Cw5 Cw17 Cw18 DR1 DR4 DR14 DR7 DR9 DR10 DQ8 DQ9";98,63;1;0,000145011600928074
"3852";"A3 A23 A24 A11 DQ2";72,75;1;0,000145011600928074
"3853";"A3 A23 A24 A25 A11 A29 A31 A32 A74 B51 B52 B44 B45 B13 B62 B63 B76 B77 B38 B57 B58 B49 B27 B37 B61 B47 B53 B59 B82 Cw2 DQ2";97,53;1;0,000145011600928074
